Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Rbm42,478,1,0,1,1,1,0,-1,0,0,1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-3,-4,-4,-5,-4,-5,-4,-4,-3,-3,-3,-3,-3,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1
Rbms1,403,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,3,3,4,4,5,5,4,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,3,2,2,2
Rel,518,4,4,3,3,2,2,1,1,2,2,1,1,2,2,2,2,2,2,4,2,2,2,3,4,4,3,3,3,2,2,2,1,2,1,1,2,1,1,1,1,0,0,-2,-2,-2,-2,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,1,0,0,1,1,0,-1,-3,-4,-3,-3,-2,-1,-1,-1
Retreg3,466,0,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,-2,-3,-3,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,0,0,0,1,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-2
Resf1,1521,3,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
Rbpms,197,-2,-3,-3,-3,-4,-4,-4,-4,-2,-4,-3,-3,-3,-3,-3,-1,-1,-1,0,0,1,1,2,2,1,1,2,2,2,2,3,3,3,3,4,4,3,3,2,2,2,3,3,2,2,0,0,0,0,0,0,1,1,1,1,2,1,0,0,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,0,-1,-1,0,1,2,2,3,2,3,3,3,3,3,3,2,2,3,3,4,4,4,4,4,4,3,3,4,4,4
Rhbdf2,152,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-4,-5,-6,-7,-7,-7,-6,-5,-4,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-3,-3,-4,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1
Rbm3,254,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,-2,-2,-3,-3,-1,-2,-2,-3,-2,-3,-3,-3,-4,-3,-3,-2,-1,-1,-1,-2,-2,-2,-2,-2,-3,-4,-5,-5,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-4,-3,-2,-1,0,0,-1,-1,-1,-2,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,2,2,2,1,0,-2,-3,-3,-3,-1,-1,1,2,1,1,2,2,2
Ripk2,539,1,0,0,0,1,1,2,2,2,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,3,2,2,1,2,2,1,1,1,2,0,0,-1,0,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-3,-4,-4,-4,-4,-3,-2,-2,-3,-3,-3,-4,-4,-3,-3,-2,-2,-1,-1,0,0,0,1,0,0,0
Rnaset2a,259,1,0,0,0,0,1,1,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,0,0,-1,-2,-2,-2,-3,-2,-2,-3,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-5,-6,-6,-4,-5,-5,-4,-3,-4,-4,-3,-3,-3,-3,-3,-4,-3,-4,-4,-2,-1,-1,-1,0,0,0,0,0,1,1,1,2,2,2,3,3,3,2,3,3,2,2
Rex1bd,169,-2,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-2,0,0,0,0,0,1,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,3,2,2,1,1,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,0,0,0,1,1,1,1,0,0,-1,-2,-1,0,0,0,0,1,1,2,2,2,2,2,1,1
Rgl1,768,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3
Ric1,1422,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,1,1,1,0
Rnf135,926,2,1,1,1,1,0,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-5,-5,-5,-4,-3,-4,-3,-3,-4,-5,-5,-4,-3,-3,-3,-2,-1,-1,-2,-2,-3,-3,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-3,-3,-2,-4
Rnf114,229,0,-1,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,-1,-2,-2,-1,-1,0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,3,1,1,0,-1,-1,-1,-1,0,1,1,0,0,0,0,1,1,2,2,1,1,1,2,2,3,3,3,3,4,4,4,5,4,4,4,5,5,5,4,4,3,3
Rilpl2,389,-4,-5,-4,-3,-3,-3,-3,-4,-4,-5,-4,-4,-4,-5,-5,-5,-4,-5,-6,-6,-6,-5,-4,-4,-4,-4,-2,-2,-2,0,0,0,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,1,1,1,0,0,0,-1,-1,0,-1,-2,-2,-3,-3,-3,-2,-3,-4,-3,-2,-3,-2,-1,-2,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-2,-2,0,0,0,-1,-1,-3,-3,-2,-3,-3,-2,-3,-3,-2,-3,-3,-5
Rpl38,70,7,6,6,6,5,6,7,9,9,8,10,10,10,10,10,10,9,8,7,7,8,6,7,7,5,6,5,5,5,4,5,5,5,4,4,3,3,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rnf214,668,-2,-3,-3,-4,-4,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,2,1,1,1,3,3,3,3,3,1,2,2,1,1,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-4,-4,-5,-4,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-3,-4,-4,-4,-4,-4,-3,-2,-3,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4
Rps23,143,11,10,10,9,9,8,8,9,8,8,8,7,6,6,5,5,5,4,4,5,5,4,4,3,5,4,4,4,2,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,4,5,6,6,6,7,6,6,6,6,6,6,5,5,5,5,5,4,3,2,0,-1,-1,-2,-2,-2,-2,-2,-3,-2,-1,-2,-3,-3,-3,-3,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,0,1,2,2,3,4
Rsrc2,376,6,4,5,3,3,3,3,2,3,2,3,2,2,1,1,2,2,0,1,0,-1,-2,-2,-3,-2,-2,-1,-1,1,2,2,3,3,4,5,5,5,6,6,6,6,7,7,6,7,8,8,10,10,11,12,14,12,13,13,13,12,14,13,13,13,14,12,13,13,14,14,15,14,15,14,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,16,15,17,16,16,15,16,15,16,15
S100a8,89,-1,-1,-1,-2,-1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-5,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-2,-3,-4,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riok3,519,0,-1,0,0,0,0,0,-1,-1,-1,0,-1,-2,-2,-2,-1,-2,-2,-2,-2,-3,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-8,-7,-7,-7,-8,-7,-6,-7,-7,-8,-7,-8,-8,-8,-7,-6,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-6,-6,-6,-6,-6,-5,-4,-5,-5,-4,-3,-2,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,1,2,1,2,2,2,1,1,0,-1,-2,-2
Rras,347,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,2,2,1,2,2,2,3,3,3,2,2,3,3,2,4,5,5,5,5,5
Saa3,122,2,1,0,1,0,0,0,1,1,1,1,0,0,1,2,2,2,3,4,4,3,2,3,3,3,3,2,4,4,4,4,3,3,2,4,5,5,4,4,4,4,5,5,4,4,4,4,4,2,2,3,3,2,2,2,3,3,2,2,2,2,3,2,1,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-2,-2,0,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,1,,,,,,,
Samd4b,687,0,0,1,1,0,2,2,2,2,3,3,3,3,3,3,2,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-4,-5,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,-1,-2,-2,-1,-1,-1,0,0,-1,-1
Samhd1,658,1,0,1,1,1,1,1,1,0,0,0,0,1,2,1,3,3,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,-1,-3,-3,-3,-3,-2,-3,-3,-4,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-6,-5,-6,-5,-4,-3,-2,-2,-2,-2,-1,-2,-1,0,-1,-1,-1,0,0,1,2,2,2,1,0,-1,1,1,-1,-2,-2,-3,-2,-3,-4,-4,-5,-5,-4
Rrbp1,1605,-1,-2,-1,-1,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-1,0,-1,-1,-1,0,0,0,0,0,1,1,0,1,2,3,4,3,3,4,4,3,4,6,7,8,8,9,10,11,9,7,9,9,9,8,9,9,9,8,7,6,7,5,4,3,2,3,2,2,2,4,2,1,1,1,1,0,-1,-2,-1,0,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,0,1,1,1,1,1,1,1,1,0,1,1
S100a9,89,-1,-1,-1,-2,-1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-5,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-2,-3,-4,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samd9l,367,2,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,1,2,3,3,3,3,2,2,2,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
Samsn1,220,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,3,4,5,5,6,5,5,6,5,7,6,6,7,6,6,6,6,6,5,5,5,6,5,4,4,4,3,3,4,4,5,5,5,6,6
Saraf,613,3,2,2,3,2,1,1,2,3,4,5,5,5,5,4,3,2,2,2,2,2,1,0,1,1,1,1,2,2,3,2,2,2,1,1,1,0,-1,-3,-4,-6,-7,-8,-8,-7,-6,-6,-6,-6,-6,-6,-5,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-4,-5,-4,-4,-4,-3,-3,-1,0,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0
Scyl2,930,3,1,2,1,1,1,2,1,1,0,0,0,0,0,-1,-1,-1,-1,1,1,1,1,1,1,2,3,3,3,4,4,2,3,3,4,4,4,3,2,3,4,4,4,3,4,4,4,5,5,3,4,3,3,3,3,1,0,0,1,1,1,2,2,2,2,2,3,3,5,4,3,4,4,5,4,4,4,3,3,4,2,2,2,3,2,3,3,3,2,1,1,0,0,0,0,0,-1,-1,-2,-2,-2
Sbds,327,3,2,1,1,1,2,2,2,2,2,1,2,2,3,2,3,3,3,3,3,4,3,4,4,5,5,5,5,6,6,5,5,6,6,6,6,6,6,6,6,6,5,5,4,4,4,4,5,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,2,2,0,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-3,-3,-2,-3,-3
Sart1,806,2,2,2,3,2,1,1,2,1,2,3,3,4,4,4,4,4,4,4,4,4,3,4,5,6,7,7,9,8,9,9,8,7,7,8,8,7,7,8,7,7,5,5,4,4,5,5,5,5,5,5,7,5,5,4,3,3,1,2,1,0,1,3,2,3,4,3,3,3,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,0,0,0,1,1,1,2,0,-2,-2,-3,-3,-2,-2,-3,-1
Sash1,105,0,-1,-1,-1,-1,-1,-1,-1,-2,-3,-5,-6,-7,-8,-8,-8,-9,-8,-8,-7,-6,-6,-5,-4,-4,-4,-5,-4,-4,-5,-4,-3,-3,-3,-3,-3,-3,-3,-1,0,1,2,3,3,3,3,4,3,3,3,3,2,2,3,4,4,4,3,3,5,4,3,3,4,4,4,4,4,3,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
Scfd1,639,5,4,5,5,5,4,4,3,3,3,3,4,4,3,4,3,2,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-5,-4,-4,-3,-4,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,0,1,0,-1,0,-1,-1
Senp1,893,1,0,0,0,-1,-1,-1,-1,0,1,1,1,1,1,0,0,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,1,0,0,-1,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,0,0,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2
Serpina3f,445,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-4,-3,-2,-2,-1,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2
Sec31a,1230,2,1,0,0,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,-1,-1,0,1,2,1,1,3,3,2,2,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-3,-3,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,0,0,1,1,1,0
Serf1,62,7,6,6,5,5,5,6,6,7,8,7,6,5,4,4,4,3,3,3,4,5,5,5,3,4,4,3,2,3,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serpinb1a,379,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-2,-2,-1,0,0,0,0,0,0,-1,0,0,0,0,2,2,2,3,3,4,4,4,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,1,1,0,0,0,-1,-2,-2,-2,-2,-1,-3,-4,-4,-3
Serpinb2,415,0,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1
Serpinb9b,377,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,3,3,3,4,5,4,5,6,6,5,6,7,7,7,7,7,7,7,7,7,6,7,6,5,6,6,6,5,5,5,4,4,4,4,2,2,2,1,2,3,2,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-2,-2,-1,-2,-3,-3,-1
Serpina3g,248,1,-1,0,1,1,1,1,1,1,1,0,1,0,0,-1,-1,-1,-1,0,0,0,2,1,0,-2,-2,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,1,1,1,2,2,3,3,3,3,3,3,4,3,3,4,4,4,5,5,5,4,4,4,5,4,4,3,2,2,0,0,0,0
Sfpq,290,-2,-3,-2,-2,-2,-1,0,1,1,1,0,0,1,0,1,1,2,1,1,0,-1,-1,-2,-2,-1,-2,0,-1,-1,-1,-3,-2,-2,-2,-1,-2,-2,-1,-1,0,1,0,0,-1,-2,-3,-4,-4,-3,-2,-2,-2,-1,-2,-2,-2,-3,-1,-1,-2,-1,-2,-1,0,-1,-1,-2,-3,-1,-1,-1,-1,-2,-1,0,1,1,0,-1,-1,1,2,3,3,3,3,3,3,3,3,2,1,0,0,1,3,3,2,0,-1
Sh3bp4,962,2,1,0,0,0,-1,-1,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-4,-4,-4,-4,-3,-3,-3,-1,-2,-2,-2,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,1,2,1,1,1,1,1,1,0,0,-1,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2
Sh3bp2,559,1,0,0,0,1,3,4,4,4,4,4,4,4,3,3,4,4,4,4,5,5,5,5,5,5,6,7,7,7,6,6,6,7,7,7,6,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,5,4,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,4,4,4,3,3,3,2,2,1,1,1,2,3,3,3,3,3,3,3,4,4,3,3
Sf3b2,877,-1,-3,-3,-3,-2,-1,-1,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,0,1,1,1,2,2,1,0,0,-1,-1,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slamf7,132,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-2,-2,-1,0,1,1,1,0,0,0,1,2,2,3,2,3,3,2,3,3,5,5,4,4,4,4,4,4,4,5,5,5,5,4,3,3,3,2,2,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,6,6,5,4,3,3,2,2,2,1,1,1,0,1,0,0,0,-1
Sh3pxd2b,908,7,6,6,6,5,4,4,4,4,4,4,3,3,4,6,6,6,6,5,4,3,3,3,2,2,2,2,1,2,2,1,1,0,0,0,0,1,0,0,2,2,3,3,2,1,1,1,0,0,1,2,2,2,3,4,4,4,5,5,4,4,4,5,6,7,7,6,7,7,5,4,3,3,4,4,4,4,4,4,3,3,3,3,2,1,1,0,-1,-2,-1,-1,-1,-1,-3,-4,-3,-3,-4,-5,-4
Slc16a3,470,-1,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-1,-1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
Slc15a3,578,5,5,6,6,6,5,5,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,3,2,2,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Slamf1,132,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-2,-2,-1,0,1,1,1,0,0,0,1,2,2,3,2,3,3,2,3,3,5,5,4,4,3,3,3,3,3,4,4,4,4,3,2,2,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,4,3,2,2,2,2,1,1,1,0,-1,-2,-2,-2,-3
Slc30a1,833,0,-1,-2,-2,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-5,-5,-5,-4,-5,-3,-2,-2,-2,-1,-1,0,0,-1,-2,-1,-2,-2,-3,-3,-2,-1,0,0,0,-1,-1,-1,-2,-1,0,0,1,1,2,1,0,0,-1,-1,1,0,0,-1,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-5,-5,-4,-4,-5,-5,-5,-4,-4
Siglec12,467,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,0,1,3,3,3,2,2,2,1,2,0,-1,-1,-1,-1,-1,0,0,1,0,0,0,-1,0,1,2,1,1,1,1,0,-1,-2,-2,-2,-1,0,1,2,2,4,3,3,4,4,5,5,5,4,5,5,4,5,4,4,3,3,3,3,3,3,3,4,3,3,4,4,4,3,3,2,3,3,2,2,2,2,1,2
Slc28a2,660,0,-1,0,-2,-2,-2,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-5,-5,-6,-7,-6,-6,-6,-6,-6,-5,-5,-5,-4,-3,-2,-2,-2,-1,-1,-2,-2,-1,-1,1,2,2,2,1,2,2,2,2,3,4,5,6,6,6,6,6,6,6,6,5,4,4,4,4,4,4,4,3,3,2,2,2,2,3,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3
